i,c,t,s,k,exposure
Jiangsu,soybean,2019,historical,compound,0.15106356141013266
Jiangsu,soybean,2019,historical,drought,1.1900518689028643
Jiangsu,soybean,2019,historical,heat,-0.14944035736328273
Jiangsu,soybean,2020,historical,compound,0.6414412844903723
Jiangsu,soybean,2020,historical,drought,-0.8122617458269396
Jiangsu,soybean,2020,historical,heat,1.4409760506068767
Jiangsu,soybean,2021,historical,compound,1.3889957867138907
Jiangsu,soybean,2021,historical,drought,-1.261807532691452
Jiangsu,soybean,2021,historical,heat,1.099021833932296
Jiangsu,soybean,2022,historical,compound,1.418409067094178
Jiangsu,soybean,2022,historical,drought,2.3594007324190875
Jiangsu,soybean,2022,historical,heat,1.5590158881970864
Jiangsu,wheat,1998,historical,compound,-0.5734689669118457
Jiangsu,wheat,1998,historical,drought,-1.8050873816885205
Jiangsu,wheat,1998,historical,heat,-0.5995388836452503
Jiangsu,wheat,1999,historical,compound,-0.23424220113546648
Jiangsu,wheat,1999,historical,drought,-0.4216697230312898
Jiangsu,wheat,1999,historical,heat,-0.4472415484217715
Jiangsu,wheat,2000,historical,compound,0.11165651663431227
Jiangsu,wheat,2000,historical,drought,-0.2242791477574088
Jiangsu,wheat,2000,historical,heat,0.9348114066679472
Jiangsu,wheat,2001,historical,compound,-0.16738257005045068
Jiangsu,wheat,2001,historical,drought,-0.5624435801665825
Jiangsu,wheat,2001,historical,heat,-0.17369329532524314
Jiangsu,wheat,2002,historical,compound,-0.07489253688813906
Jiangsu,wheat,2002,historical,drought,-0.30454597762355523
Jiangsu,wheat,2002,historical,heat,-0.4315853498006989
Jiangsu,wheat,2003,historical,compound,0.08982726343650464
Jiangsu,wheat,2003,historical,drought,-0.5263364562975865
Jiangsu,wheat,2003,historical,heat,-0.28216330054447364
Jiangsu,wheat,2004,historical,compound,-0.31931622841049173
Jiangsu,wheat,2004,historical,drought,0.4732886993673588
Jiangsu,wheat,2004,historical,heat,-0.1961547871555217
Jiangsu,wheat,2005,historical,compound,0.47651368448798764
Jiangsu,wheat,2005,historical,drought,1.5341010149767147
Jiangsu,wheat,2005,historical,heat,0.39510901430610207
Jiangsu,wheat,2006,historical,compound,0.44426944856538214
Jiangsu,wheat,2006,historical,drought,0.2181681062584309
Jiangsu,wheat,2006,historical,heat,0.13713962342326055
Jiangsu,wheat,2007,historical,compound,-0.02511984052132073
Jiangsu,wheat,2007,historical,drought,0.6815215742294135
Jiangsu,wheat,2007,historical,heat,0.04472175491010266
Jiangsu,wheat,2008,historical,compound,-0.8221353330397024
Jiangsu,wheat,2008,historical,drought,-0.7610424479196037
Jiangsu,wheat,2008,historical,heat,-0.7493112989928109
Jiangsu,wheat,2009,historical,compound,0.03936863132388987
Jiangsu,wheat,2009,historical,drought,0.9381029709922633
Jiangsu,wheat,2009,historical,heat,0.1241506156742747
Jiangsu,wheat,2010,historical,compound,-0.2956154598469851
Jiangsu,wheat,2010,historical,drought,-0.01835071842788616
Jiangsu,wheat,2010,historical,heat,-0.481404679520765
Jiangsu,wheat,2011,historical,compound,0.07822670109180441
Jiangsu,wheat,2011,historical,drought,1.1896444316128842
Jiangsu,wheat,2011,historical,heat,0.14055489906816154
Jiangsu,wheat,2012,historical,compound,-0.1728108242758575
Jiangsu,wheat,2012,historical,drought,0.9853164628641852
Jiangsu,wheat,2012,historical,heat,-0.55632158634807
Jiangsu,wheat,2013,historical,compound,-0.21359852755756148
Jiangsu,wheat,2013,historical,drought,-0.18771214294449298
Jiangsu,wheat,2013,historical,heat,-0.48259984650026233
Jiangsu,wheat,2014,historical,compound,0.032010743584693725
Jiangsu,wheat,2014,historical,drought,0.06289668010412981
Jiangsu,wheat,2014,historical,heat,0.33347155063428485
Jiangsu,wheat,2015,historical,compound,-0.8147774453005064
Jiangsu,wheat,2015,historical,drought,-1.3479531996157663
Jiangsu,wheat,2015,historical,heat,-0.7633696148252201
Jiangsu,wheat,2016,historical,compound,-1.1722767254149855
Jiangsu,wheat,2016,historical,drought,-1.651957672441979
Jiangsu,wheat,2016,historical,heat,-0.873580979105323
Jiangsu,wheat,2017,historical,compound,0.46485500399519686
Jiangsu,wheat,2017,historical,drought,-0.75673039190879
Jiangsu,wheat,2017,historical,heat,0.3354758449205257
Jiangsu,wheat,2018,historical,compound,-0.31931622841049173
Jiangsu,wheat,2018,historical,drought,-0.49891824199861806
Jiangsu,wheat,2018,historical,heat,-0.13753269498648965
Jiangsu,wheat,2019,historical,compound,-0.3278596957695904
Jiangsu,wheat,2019,historical,drought,1.6869303279725567
Jiangsu,wheat,2019,historical,heat,0.007616383777566201
Jiangsu,wheat,2020,historical,compound,0.40348174528367814
Jiangsu,wheat,2020,historical,drought,-0.6676842776322615
Jiangsu,wheat,2020,historical,heat,0.4618339755688281
Jiangsu,wheat,2021,historical,compound,1.278957431231776
Jiangsu,wheat,2021,historical,drought,0.7319236287704154
Jiangsu,wheat,2021,historical,heat,1.3643265689194803
Jiangsu,wheat,2022,historical,compound,2.1136454138981695
Jiangsu,wheat,2022,historical,drought,1.2328174623059873
Jiangsu,wheat,2022,historical,heat,1.895286227301366
Jiangxi,maize,1997,historical,compound,-1.265284424507514
Jiangxi,maize,1997,historical,drought,0.26402213096036425
Jiangxi,maize,1997,historical,heat,-1.3298095795799199
Jiangxi,maize,1998,historical,compound,0.3432858914001415
Jiangxi,maize,1998,historical,drought,-0.5653497884340711
Jiangxi,maize,1998,historical,heat,-0.07953043776467562
Jiangxi,maize,1999,historical,compound,-1.2994317970200304
Jiangxi,maize,1999,historical,drought,-2.4613085373161487
Jiangxi,maize,1999,historical,heat,-1.2341401917461348
Jiangxi,maize,2000,historical,compound,-0.11426682408508267
Jiangxi,maize,2000,historical,drought,-0.8157127551005945
Jiangxi,maize,2000,historical,heat,-0.45403067068987707
Jiangxi,maize,2001,historical,compound,-0.37129567722284146
Jiangxi,maize,2001,historical,drought,-0.9516314875711237
Jiangxi,maize,2001,historical,heat,-0.6438847469418999
Jiangxi,maize,2002,historical,compound,-0.4395904222478735
Jiangxi,maize,2002,historical,drought,-1.1033968983416778
Jiangxi,maize,2002,historical,heat,-0.7381500148753947
Jiangxi,maize,2003,historical,compound,0.9610171276050581
Jiangxi,maize,2003,historical,drought,0.5550698736667448
Jiangxi,maize,2003,historical,heat,0.47639711986537964
Jiangxi,maize,2004,historical,compound,0.5215025648259821
Jiangxi,maize,2004,historical,drought,0.9130899298273905
Jiangxi,maize,2004,historical,heat,1.043110559191412
Jiangxi,maize,2005,historical,compound,0.1700862040538591
Jiangxi,maize,2005,historical,drought,1.0802512529672885
Jiangxi,maize,2005,historical,heat,0.6876548826709544
Jiangxi,maize,2006,historical,compound,0.2569939008249631
Jiangxi,maize,2006,historical,drought,0.27474318487549854
Jiangxi,maize,2006,historical,heat,0.04104476372788423
Jiangxi,maize,2007,historical,compound,0.04903113477023915
Jiangxi,maize,2007,historical,drought,0.39072396022475747
Jiangxi,maize,2007,historical,heat,0.1646232664377912
Jiangxi,maize,2008,historical,compound,-0.11303541169323163
Jiangxi,maize,2008,historical,drought,1.013439984857988
Jiangxi,maize,2008,historical,heat,-0.18228576426401358
Jiangxi,maize,2009,historical,compound,0.20423357656637522
Jiangxi,maize,2009,historical,drought,0.8984372806129808
Jiangxi,maize,2009,historical,heat,0.12129983906406183
Jiangxi,maize,2010,historical,compound,-0.12918553865560137
Jiangxi,maize,2010,historical,drought,-0.5594670973468777
Jiangxi,maize,2010,historical,heat,-0.18284976868963507
Jiangxi,maize,2011,historical,compound,1.139890414382826
Jiangxi,maize,2011,historical,drought,2.00224839446109
Jiangxi,maize,2011,historical,heat,0.46185691632566955
Jiangxi,maize,2012,historical,compound,0.007403951394462853
Jiangxi,maize,2012,historical,drought,-0.9455593375656443
Jiangxi,maize,2012,historical,heat,-0.2774980224612618
Jiangxi,maize,2013,historical,compound,0.7033725682713738
Jiangxi,maize,2013,historical,drought,1.0460478246474805
Jiangxi,maize,2013,historical,heat,0.34392640927693163
Jiangxi,maize,2014,historical,compound,-1.1963739732865566
Jiangxi,maize,2014,historical,drought,-0.8585459065068073
Jiangxi,maize,2014,historical,heat,-0.5755298499405236
Jiangxi,maize,2015,historical,compound,-0.1043241884381204
Jiangxi,maize,2015,historical,drought,-0.734448864680514
Jiangxi,maize,2015,historical,heat,-0.9850549974271351
Jiangxi,maize,2016,historical,compound,-0.3365325985143997
Jiangxi,maize,2016,historical,drought,-0.8067627013199955
Jiangxi,maize,2016,historical,heat,-0.22641210316354
Jiangxi,maize,2017,historical,compound,-0.25085631413514686
Jiangxi,maize,2017,historical,drought,-0.7427753975888632
Jiangxi,maize,2017,historical,heat,-0.42432244370668
Jiangxi,maize,2018,historical,compound,-0.5780270308857143
Jiangxi,maize,2018,historical,drought,0.7031541648398664
Jiangxi,maize,2018,historical,heat,0.0021369249389904623
Jiangxi,maize,2019,historical,compound,-0.01741649166701655
Jiangxi,maize,2019,historical,drought,-0.16425100990545038
Jiangxi,maize,2019,historical,heat,0.14764197232458542
Jiangxi,maize,2020,historical,compound,0.7791880313156679
Jiangxi,maize,2020,historical,drought,0.18566541633027808
Jiangxi,maize,2020,historical,heat,1.1967464716885288
Jiangxi,maize,2021,historical,compound,-0.4321106113846132
Jiangxi,maize,2021,historical,drought,-0.6011001627422529
Jiangxi,maize,2021,historical,heat,0.6812260556085282
Jiangxi,maize,2022,historical,compound,1.5117259383327954
Jiangxi,maize,2022,historical,drought,1.983416546148297
Jiangxi,maize,2022,historical,heat,1.965833410129969
Jiangxi,rice,1997,historical,compound,-1.0305171712215073
Jiangxi,rice,1997,historical,drought,-0.1082963482463335
Jiangxi,rice,1997,historical,heat,-0.9569658155678584
Jiangxi,rice,1998,historical,compound,0.3680975381483103
Jiangxi,rice,1998,historical,drought,-0.9905596992631794
Jiangxi,rice,1998,historical,heat,-0.4200586851073324
Jiangxi,rice,1999,historical,compound,-0.8923089392021016
Jiangxi,rice,1999,historical,drought,-1.284447400072336
Jiangxi,rice,1999,historical,heat,-0.7147518890949827
Jiangxi,rice,2000,historical,compound,0.2415294563355097
Jiangxi,rice,2000,historical,drought,-0.8902543696344757
Jiangxi,rice,2000,historical,heat,-0.26733851402399716
Jiangxi,rice,2001,historical,compound,-0.26665652242129645
Jiangxi,rice,2001,historical,drought,-0.3359511700974824
Jiangxi,rice,2001,historical,heat,-0.5895591837151035
Jiangxi,rice,2002,historical,compound,-0.1160231675549444
Jiangxi,rice,2002,historical,drought,-1.218250025734151
Jiangxi,rice,2002,historical,heat,-0.23589263961087148
Jiangxi,rice,2003,historical,compound,0.7093909036402463
Jiangxi,rice,2003,historical,drought,0.7877232978516004
Jiangxi,rice,2003,historical,heat,-0.07784920187871575
Jiangxi,rice,2004,historical,compound,0.4034358019952815
Jiangxi,rice,2004,historical,drought,1.612630721278637
Jiangxi,rice,2004,historical,heat,0.6594387531240509
Jiangxi,rice,2005,historical,compound,-0.014955862908019634
Jiangxi,rice,2005,historical,drought,0.8782686150371579
Jiangxi,rice,2005,historical,heat,0.6419796601289681
Jiangxi,rice,2006,historical,compound,-0.20358315171860886
Jiangxi,rice,2006,historical,drought,0.054920218483660854
Jiangxi,rice,2006,historical,heat,-0.1391281929289369
Jiangxi,rice,2007,historical,compound,-0.006726387395010709
Jiangxi,rice,2007,historical,drought,1.0228666484918172
Jiangxi,rice,2007,historical,heat,0.1498098291947153
Jiangxi,rice,2008,historical,compound,0.0008521204261177084
Jiangxi,rice,2008,historical,drought,0.33807119928015067
Jiangxi,rice,2008,historical,heat,-0.30577303356486474
Jiangxi,rice,2009,historical,compound,0.21375821510064041
Jiangxi,rice,2009,historical,drought,2.0108421325985675
Jiangxi,rice,2009,historical,heat,0.22511358371848145
Jiangxi,rice,2010,historical,compound,-0.6758837608350615
Jiangxi,rice,2010,historical,drought,-1.1984794702679658
Jiangxi,rice,2010,historical,heat,-0.6373911955433276
Jiangxi,rice,2011,historical,compound,0.2698864506967852
Jiangxi,rice,2011,historical,drought,0.9458336543061594
Jiangxi,rice,2011,historical,heat,0.14787245300214
Jiangxi,rice,2012,historical,compound,-0.07696421214060983
Jiangxi,rice,2012,historical,drought,-0.7447850037056664
Jiangxi,rice,2012,historical,heat,-0.43791029737869525
Jiangxi,rice,2013,historical,compound,0.33878481917354786
Jiangxi,rice,2013,historical,drought,0.8995310470288991
Jiangxi,rice,2013,historical,heat,0.1672785708225117
Jiangxi,rice,2014,historical,compound,-0.44372116711206044
Jiangxi,rice,2014,historical,drought,0.003061531047785134
Jiangxi,rice,2014,historical,heat,-0.4492266644522263
Jiangxi,rice,2015,historical,compound,-0.32386282961904733
Jiangxi,rice,2015,historical,drought,-1.0180262818680654
Jiangxi,rice,2015,historical,heat,-0.5861116664693299
Jiangxi,rice,2016,historical,compound,-0.35629388644295656
Jiangxi,rice,2016,historical,drought,-1.4673901340424311
Jiangxi,rice,2016,historical,heat,-0.29601453054131155
Jiangxi,rice,2017,historical,compound,-0.27346717199631004
Jiangxi,rice,2017,historical,drought,-1.1395973364650656
Jiangxi,rice,2017,historical,heat,-0.45047837600827667
Jiangxi,rice,2018,historical,compound,-0.22759062889835832
Jiangxi,rice,2018,historical,drought,0.36298694355155603
Jiangxi,rice,2018,historical,heat,0.0597960958265987
Jiangxi,rice,2019,historical,compound,0.18050426922026858
Jiangxi,rice,2019,historical,drought,0.006700439146068968
Jiangxi,rice,2019,historical,heat,0.5156464666614979
Jiangxi,rice,2020,historical,compound,0.23143158667446428
Jiangxi,rice,2020,historical,drought,0.02668537705561638
Jiangxi,rice,2020,historical,heat,0.8849749077809084
Jiangxi,rice,2021,historical,compound,0.6601469754509411
Jiangxi,rice,2021,historical,drought,0.15868691246189315
Jiangxi,rice,2021,historical,heat,1.5785647452306353
Jiangxi,rice,2022,historical,compound,1.2907367226037816
Jiangxi,rice,2022,historical,drought,1.287228501777579
Jiangxi,rice,2022,historical,heat,1.533974820395323
Jiangxi,soybean,1997,historical,compound,-1.036513343933782
Jiangxi,soybean,1997,historical,drought,-0.09340375783096633
Jiangxi,soybean,1997,historical,heat,-1.041186228053413
Jiangxi,soybean,1998,historical,compound,-0.03059919424452917
Jiangxi,soybean,1998,historical,drought,-0.6397369529200049
Jiangxi,soybean,1998,historical,heat,-0.34032465583541244
Jiangxi,soybean,1999,historical,compound,-1.0469389085106464
Jiangxi,soybean,1999,historical,drought,-1.757187652664145
Jiangxi,soybean,1999,historical,heat,-0.9733459731072679
Jiangxi,soybean,2000,historical,compound,0.4058105030519579
Jiangxi,soybean,2000,historical,drought,-0.51785293948184
Jiangxi,soybean,2000,historical,heat,-0.1368741015199373
Jiangxi,soybean,2001,historical,compound,0.196749069446479
Jiangxi,soybean,2001,historical,drought,0.3422510374918925
Jiangxi,soybean,2001,historical,heat,-0.4829054194843064
Jiangxi,soybean,2002,historical,compound,-0.28042934055675034
Jiangxi,soybean,2002,historical,drought,-1.7121695793665035
Jiangxi,soybean,2002,historical,heat,-0.8223057266903181
Jiangxi,soybean,2003,historical,compound,0.6564560260979212
Jiangxi,soybean,2003,historical,drought,1.3913987863811847
Jiangxi,soybean,2003,historical,heat,0.2318439661591626
Jiangxi,soybean,2004,historical,compound,0.20694847185606613
Jiangxi,soybean,2004,historical,drought,0.686862417913299
Jiangxi,soybean,2004,historical,heat,0.3977332820412925
Jiangxi,soybean,2005,historical,compound,0.02456822564322388
Jiangxi,soybean,2005,historical,drought,-0.013102560253906695
Jiangxi,soybean,2005,historical,heat,0.011921255202652562
Jiangxi,soybean,2006,historical,compound,-0.16522096174372805
Jiangxi,soybean,2006,historical,drought,0.14500135482569274
Jiangxi,soybean,2006,historical,heat,-0.4216384674337436
Jiangxi,soybean,2007,historical,compound,0.3441906611914865
Jiangxi,soybean,2007,historical,drought,1.1338476086096587
Jiangxi,soybean,2007,historical,heat,0.3266845722337304
Jiangxi,soybean,2008,historical,compound,0.12853566314563977
Jiangxi,soybean,2008,historical,drought,0.47077422562613364
Jiangxi,soybean,2008,historical,heat,0.05546626433893379
Jiangxi,soybean,2009,historical,compound,0.5377268290153073
Jiangxi,soybean,2009,historical,drought,1.7513577864459713
Jiangxi,soybean,2009,historical,heat,0.4543085496679619
Jiangxi,soybean,2010,historical,compound,-0.055927660869241204
Jiangxi,soybean,2010,historical,drought,-0.6826226134252439
Jiangxi,soybean,2010,historical,heat,0.01674234540278056
Jiangxi,soybean,2011,historical,compound,0.22613569837496514
Jiangxi,soybean,2011,historical,drought,0.28218772792601404
Jiangxi,soybean,2011,historical,heat,0.17873414704712773
Jiangxi,soybean,2012,historical,compound,-0.24729573119139533
Jiangxi,soybean,2012,historical,drought,-0.4088398952708446
Jiangxi,soybean,2012,historical,heat,-0.391290910424744
Jiangxi,soybean,2013,historical,compound,0.5809748210906217
Jiangxi,soybean,2013,historical,drought,1.3434753858716393
Jiangxi,soybean,2013,historical,heat,0.47890327662155857
Jiangxi,soybean,2014,historical,compound,-0.9008500375335636
Jiangxi,soybean,2014,historical,drought,-0.6120604951002658
Jiangxi,soybean,2014,historical,heat,-0.5188430234280058
